"","Vaccine.Exemption","Dose","Geography.Type","Geography","School.Year","Estimate....","Population.Size","Percent.Surveyed","Footnotes","Number.of.Exemptions","Survey.Type"
"5022","Exemption","Any Exemption","States","Oklahoma","2020-21","2.4",52656,90,"",1275,"Census (public). voluntary response (private)"
"5023","Exemption","Non-Medical Exemption","States","Oklahoma","2021-22","3.3",54042,84.3,"",1779,"Vol. response"
"5024","Exemption","Any Exemption","States","Oklahoma","2009-10","1.1",51128,NA,"",575,"Voluntary response"
"5025","Exemption","Any Exemption","States","Oklahoma","2012-13","1.3",56943,NA,"",738,"Census"
"5026","Exemption","Any Exemption","States","Oklahoma","2013-14","1.5",57377,NA,"",880,"Voluntary response"
"5027","Exemption","Any Exemption","States","Oklahoma","2014-15","1.5",56967,NA,"",877,"Census"
"5028","Exemption","Any Exemption","States","Oklahoma","2015-16","1.6",54335,NA,"",895,"Census"
"5029","Exemption","Any Exemption","States","Oklahoma","2016-17","1.9",52184,NA,"‡‡",989,"Census"
"5030","Exemption","Any Exemption","States","Oklahoma","2017-18","2.2",53898,NA,"",1182,"Census (public). voluntary response (private)"
"5031","Exemption","Any Exemption","States","Oklahoma","2011-12","1.1",52987,NA,"",548,"Census"
"5032","Exemption","Any Exemption","States","Oklahoma","2010-11",NA,NA,NA,"",NA,NA
"5033","Exemption","Medical Exemption","States","Oklahoma","2019-20","0.1",55348,NA,"",73,"Voluntary response"
"5034","Exemption","Medical Exemption","States","Oklahoma","2018-19","0.1",54806,NA,"",79,"Census (public). voluntary response (private)"
"5035","Exemption","Medical Exemption","States","Oklahoma","2020-21","0.2",52656,90,"",87,"Census (public). voluntary response (private)"
"5036","Polio","","States","Oklahoma","2015-16","95.9",54335,96.1,"‡",NA,"Census"
"5037","Polio","","States","Oklahoma","2014-15","90.4",56967,95.9,"‡",NA,"Census"
"5038","Polio","","States","Oklahoma","2013-14","96.5",57377,71.3,"",NA,"Voluntary response"
"5039","Polio","","States","Oklahoma","2012-13","90.6",56943,95.5,"",NA,"Census"
"5040","Polio","","States","Oklahoma","2016-17",NA,52184,0,"‡.¶",NA,"Census"
"5041","Polio","","States","Oklahoma","2017-18","93.7",53898,92.1,"§",NA,"Census (public). voluntary response (private)"
"5042","Polio","","States","Oklahoma","2018-19","93.0",54806,92.1,"§",NA,"Census (public). voluntary response (private)"
"5043","Hepatitis B","","States","Oklahoma","2018-19","95.7",54806,92.1,"§",NA,"Census (public). voluntary response (private)"
"5044","Hepatitis B","","States","Oklahoma","2019-20","95.1",55348,85.6,"§",NA,"Voluntary response"
"5045","Hepatitis B","","States","Oklahoma","2020-21","95.8",52656,90,"‡.§",NA,"Census (public). voluntary response (private)"
"5046","Hepatitis B","","States","Oklahoma","2021-22","95.2",54042,84.3,"‡",NA,"Vol. response"
"5047","Polio","","States","Oklahoma","2010-11",NA,NA,NA,"",NA,NA
"5048","Polio","","States","Oklahoma","2009-10","97.6",51128,88.9,"",NA,"Voluntary response"
"5049","Polio","","States","Oklahoma","2011-12","94.6",52987,90.9,"¶",NA,"Census"
"5050","Exemption","Medical Exemption","States","Oklahoma","2010-11",NA,NA,NA,"",NA,NA
"5051","Exemption","Medical Exemption","States","Oklahoma","2011-12","0.2",52987,NA,"",74,"Census"
"5052","Exemption","Medical Exemption","States","Oklahoma","2012-13","0.1",56943,NA,"",66,"Census"
"5053","Exemption","Medical Exemption","States","Oklahoma","2013-14","0.1",57377,NA,"",73,"Voluntary response"
"5054","Exemption","Non-Medical Exemption","States","Oklahoma","2015-16","1.5",54335,NA,"",816,"Census"
"5055","Hepatitis B","","States","Oklahoma","2017-18","94.1",53898,92.1,"§",NA,"Census (public). voluntary response (private)"
"5056","Varicella","1 Dose (unknown disease history)","States","Ohio","2021-22","NReq",139077,91.9,"",NA,"Census (pub.), vol. response (pvt.)"
"5057","Varicella","2 Doses (unknown disease history)","States","Ohio","2009-10","NReq",131137,100,"*",NA,"Census"
"5058","Varicella","2 Doses (unknown disease history)","States","Ohio","2010-11",NA,NA,NA,"",NA,NA
"5059","Varicella","2 Doses (unknown disease history)","States","Ohio","2011-12","95.4",146144,94.5,"",NA,"Convenient "
"5060","DTP, DTaP, or DT","","States","Ohio","2021-22","88.5",139077,91.9,"",NA,"Census (pub.), vol. response (pvt.)"
"5061","DTP, DTaP, or DT","","States","Ohio","2020-21","89.0",128535,91.1,"",NA,"Census (public). voluntary response (private)"
"5062","Varicella","1 Dose (unknown disease history)","States","Ohio","2009-10","91.2",131137,100,"*",NA,"Census"
"5063","Varicella","1 Dose (unknown disease history)","States","Ohio","2010-11",NA,NA,NA,"",NA,NA
"5064","DTP, DTaP, or DT","","States","Ohio","2018-19","91.9",139679,94.9,"",NA,"Census (public). voluntary response (private)"
"5065","DTP, DTaP, or DT","","States","Ohio","2019-20","92.3",139103,98.8,"",NA,"Census"
"5066","DTP, DTaP, or DT","","States","Ohio","2017-18","92.1",138753,94.9,"",NA,"Census"
"5067","Varicella","1 Dose (unknown disease history)","States","Ohio","2020-21","NReq",128535,91.1,"",NA,"Census (public). voluntary response (private)"
"5068","Varicella","1 Dose (unknown disease history)","States","Ohio","2019-20","NReq",139103,98.8,"",NA,"Census"
"5069","Varicella","1 Dose (unknown disease history)","States","Ohio","2013-14",NA,150000,92.5,"",NA,"Census"
"5070","Varicella","1 Dose (unknown disease history)","States","Ohio","2014-15",NA,149080,91,"",NA,"Census (public); Voluntary response (private)"
"5071","Varicella","1 Dose (unknown disease history)","States","Ohio","2015-16",NA,144604,93.7,"",NA,"Census (public); Voluntary response (private)"
"5072","Varicella","1 Dose (unknown disease history)","States","Ohio","2011-12",NA,146144,94.5,"",NA,"Convenient "
"5073","Varicella","1 Dose (unknown disease history)","States","Ohio","2012-13",NA,163687,86.9,"",NA,"Census"
"5074","Hepatitis B","","States","Ohio","2016-17","95.2",137542,95.5,"",NA,"Census"
"5075","Hepatitis B","","States","Ohio","2012-13","99.0",163687,86.9,"",NA,"Census"
"5076","Hepatitis B","","States","Ohio","2013-14","99.0",150000,92.5,"",NA,"Census"
"5077","Hepatitis B","","States","Ohio","2014-15","95.2",149080,91,"",NA,"Census (public); Voluntary response (private)"
"5078","Hepatitis B","","States","Ohio","2015-16","95.1",144604,93.7,"",NA,"Census (public); Voluntary response (private)"
"5079","Hepatitis B","","States","Ohio","2011-12","99.0",146144,94.5,"",NA,"Convenient "
"5080","Hepatitis B","","States","Ohio","2010-11",NA,NA,NA,"",NA,NA
"5081","Varicella","2 Doses (unknown disease history)","States","Ohio","2021-22","87.9",139077,91.9,"",NA,"Census (pub.), vol. response (pvt.)"
"5082","Hepatitis B","","States","Ohio","2009-10","90.5",131137,100,"*",NA,"Census"
"5083","Varicella","2 Doses (unknown disease history)","States","Ohio","2020-21","88.7",128535,91.1,"",NA,"Census (public). voluntary response (private)"
"5084","Varicella","2 Doses (unknown disease history)","States","Ohio","2019-20","91.9",139103,98.8,"",NA,"Census"
"5085","Varicella","2 Doses (unknown disease history)","States","Ohio","2015-16","91.5",144604,93.7,"",NA,"Census (public); Voluntary response (private)"
"5086","Varicella","2 Doses (unknown disease history)","States","Ohio","2016-17","91.9",137542,95.5,"",NA,"Census"
"5087","Varicella","2 Doses (unknown disease history)","States","Ohio","2017-18","91.5",138753,94.9,"",NA,"Census"
"5088","Varicella","2 Doses (unknown disease history)","States","Ohio","2018-19","91.2",139679,94.9,"",NA,"Census (public). voluntary response (private)"
"5089","DTP, DTaP, or DT","","States","Ohio","2010-11",NA,NA,NA,"",NA,NA
"5090","DTP, DTaP, or DT","","States","Ohio","2011-12","95.9",146144,94.5,"",NA,"Convenient "
"5091","DTP, DTaP, or DT","","States","Ohio","2012-13","96.3",163687,86.9,"",NA,"Census"
"5092","DTP, DTaP, or DT","","States","Ohio","2013-14","96.1",150000,92.5,"",NA,"Census"
"5093","DTP, DTaP, or DT","","States","Ohio","2014-15","92.2",149080,91,"",NA,"Census (public); Voluntary response (private)"
"5094","DTP, DTaP, or DT","","States","Ohio","2015-16","92.1",144604,93.7,"",NA,"Census (public); Voluntary response (private)"
"5095","MMR","","States","Ohio","2021-22","88.3",139077,91.9,"",NA,"Census (pub.), vol. response (pvt.)"
"5096","DTP, DTaP, or DT","","States","Ohio","2009-10","87.9",131137,100,"*",NA,"Census"
"5097","MMR","","States","Ohio","2020-21","89.6",128535,91.1,"",NA,"Census (public). voluntary response (private)"
"5098","MMR","","States","Ohio","2019-20","92.4",139103,98.8,"",NA,"Census"
"5099","MMR","","States","Ohio","2015-16","92.1",144604,93.7,"",NA,"Census (public); Voluntary response (private)"
"5100","MMR","","States","Ohio","2016-17","92.6",137542,95.5,"",NA,"Census"
"5101","MMR","","States","Ohio","2018-19","91.6",139679,94.9,"",NA,"Census (public). voluntary response (private)"
"5102","MMR","","States","Ohio","2017-18","92.1",138753,94.9,"",NA,"Census"
"5103","MMR","","States","Ohio","2011-12","96.1",146144,94.5,"",NA,"Convenient "
"5104","MMR","","States","Ohio","2012-13","96.3",163687,86.9,"",NA,"Census"
"5105","MMR","","States","Ohio","2013-14","96.2",150000,92.5,"",NA,"Census"
"5106","MMR","","States","Ohio","2014-15","91.9",149080,91,"",NA,"Census (public); Voluntary response (private)"
"5107","Varicella","2 Doses (unknown disease history)","States","Ohio","2012-13","95.7",163687,86.9,"",NA,"Census"
"5108","Varicella","2 Doses (unknown disease history)","States","Ohio","2013-14","95.7",150000,92.5,"",NA,"Census"
"5109","Varicella","2 Doses (unknown disease history)","States","Ohio","2014-15","91.2",149080,91,"",NA,"Census (public); Voluntary response (private)"
"5110","DTP, DTaP, or DT","","States","Ohio","2016-17","92.4",137542,95.5,"",NA,"Census"
"5111","Varicella","UTD (unknown disease history)","States","Oklahoma","2021-22","95.5",54042,84.3,"‡",NA,"Vol. response"
"5112","Varicella","UTD (unknown disease history)","States","Oklahoma","2020-21","96.1",52656,90,"‡.§",NA,"Census (public). voluntary response (private)"
"5113","DTP, DTaP, or DT","","States","Oklahoma","2024-25","89.5",47544,86.7,"‡",NA,"Vol. response"
"5114","MMR","","States","Oklahoma","2024-25","88.7",47544,86.7,"‡",NA,"Vol. response"
"5115","Varicella","1 Dose (unknown disease history)","States","Oklahoma","2024-25","94.0",47544,86.7,"‡",NA,"Vol. response"
"5116","Varicella","2 Doses (unknown disease history)","States","Oklahoma","2024-25","NReq",47544,86.7,"‡",NA,"Vol. response"
"5117","Hepatitis B","","States","Oklahoma","2024-25","93.6",47544,86.7,"‡",NA,"Vol. response"
"5118","Polio","","States","Oklahoma","2024-25","90.4",47544,86.7,"‡",NA,"Vol. response"
"5119","Exemption","Medical Exemption","States","Oklahoma","2024-25","0.3",47544,86.7,"",119,"Vol. response"
"5120","Exemption","Non-Medical Exemption","States","Oklahoma","2024-25","5.4",47544,86.7,"",2589,"Vol. response"
"5121","Exemption","Any Exemption","States","Oklahoma","2024-25","5.7",47544,86.7,"",2709,"Vol. response"
"5122","Varicella","UTD (unknown disease history)","States","Oklahoma","2024-25","94.0",47544,86.7,"‡",NA,"Vol. response"
"5123","MMR (PAC)","MMR (PAC)","States","Oklahoma","2024-25","94.6",47544,86.7,"",NA,"Vol. response"
"5124","MMR","","States","Oklahoma","2023-24","88.3",49979,93.8,"‡",NA,"Census (pub.), vol. response (prv.)"
"5125","DTP, DTaP, or DT","","States","Oklahoma","2023-24","89.0",49979,93.8,"‡",NA,"Census (pub.), vol. response (prv.)"
"5126","Varicella","1 Dose (unknown disease history)","States","Oklahoma","2023-24","93.7",49979,93.8,"‡",NA,"Census (pub.), vol. response (prv.)"
"5127","Varicella","2 Doses (unknown disease history)","States","Oklahoma","2023-24","NReq",49979,93.8,"‡",NA,"Census (pub.), vol. response (prv.)"
"5128","Hepatitis B","","States","Oklahoma","2023-24","93.1",49979,93.8,"‡",NA,"Census (pub.), vol. response (prv.)"
"5129","Polio","","States","Oklahoma","2023-24","91.4",49979,93.8,"‡",NA,"Census (pub.), vol. response (prv.)"
"5130","Exemption","Medical Exemption","States","Oklahoma","2023-24","0.2",49979,93.8,"",99,"Census (pub.), vol. response (prv.)"
"5131","Exemption","Non-Medical Exemption","States","Oklahoma","2023-24","5.5",49979,93.8,"",2768,"Census (pub.), vol. response (prv.)"
"5132","Exemption","Any Exemption","States","Oklahoma","2023-24","5.7",49979,93.8,"",2867,"Census (pub.), vol. response (prv.)"
"5133","Varicella","UTD (unknown disease history)","States","Oklahoma","2023-24","93.7",49979,93.8,"‡",NA,"Census (pub.), vol. response (prv.)"
"5134","MMR (PAC)","MMR (PAC)","States","Oklahoma","2023-24","94.6",NA,NA,"",NA,""
"5135","MMR (PAC)","MMR (PAC)","States","Oklahoma","2017-18","98.2",NA,NA,"",NA,""
"5136","MMR (PAC)","MMR (PAC)","States","Oklahoma","2018-19","97.6",NA,NA,"",NA,""
"5137","MMR (PAC)","MMR (PAC)","States","Oklahoma","2019-20","97.5",NA,NA,"",NA,""
"5138","MMR (PAC)","MMR (PAC)","States","Oklahoma","2020-21","97.9",NA,NA,"",NA,""
"5139","MMR (PAC)","MMR (PAC)","States","Oklahoma","2021-22","96.8",NA,NA,"",NA,""
"5140","MMR (PAC)","MMR (PAC)","States","Oklahoma","2022-23","95.6",NA,NA,"",NA,""
"5141","Varicella","2 Doses (unknown disease history)","States","New Hampshire","2009-10",NA,NA,NA,"",NA,"Not conducted"
"5142","Varicella","1 Dose (unknown disease history)","States","New Hampshire","2021-22","NReq",12157,100,">=. §. *",NA,"Census"
"5143","Varicella","2 Doses (unknown disease history)","States","New Hampshire","2010-11",NA,NA,NA,"",NA,NA
"5144","Varicella","2 Doses (unknown disease history)","States","New Hampshire","2011-12",NA,13022,100,"*",NA,"Census"
"5145","DTP, DTaP, or DT","","States","New Hampshire","2020-21","90.8",10242,57,">=. §",NA,"Voluntary response"
"5146","DTP, DTaP, or DT","","States","New Hampshire","2021-22","88.7",12157,100,">=. §. *",NA,"Census"
"5147","Varicella","1 Dose (unknown disease history)","States","New Hampshire","2009-10",NA,NA,NA,"",NA,"Not conducted"
"5148","Varicella","1 Dose (unknown disease history)","States","New Hampshire","2010-11",NA,NA,NA,"",NA,NA
"5149","DTP, DTaP, or DT","","States","New Hampshire","2018-19","91.8",12421,100,"≥",NA,"Census"
"5150","DTP, DTaP, or DT","","States","New Hampshire","2019-20","91.5",12447,100,"≥.*",NA,"Census"
"5151","DTP, DTaP, or DT","","States","New Hampshire","2017-18","92.4",12165,100,"≥",NA,"Census"
"5152","Varicella","1 Dose (unknown disease history)","States","New Hampshire","2020-21","NReq",10242,57,">=. §",NA,"Voluntary response"
"5153","Varicella","1 Dose (unknown disease history)","States","New Hampshire","2019-20","NReq",12447,100,"≥.*",NA,"Census"
"5154","Varicella","1 Dose (unknown disease history)","States","New Hampshire","2013-14",NA,13240,100,"*",NA,"Census"
"5155","Varicella","1 Dose (unknown disease history)","States","New Hampshire","2014-15",NA,12422,98.9,"",NA,"Census (public); Voluntary response (private)"
"5156","Varicella","1 Dose (unknown disease history)","States","New Hampshire","2015-16",NA,11852,99.8,"≥",NA,"Census"
"5157","Varicella","1 Dose (unknown disease history)","States","New Hampshire","2012-13",NA,12943,99.2,"",NA,"Census"
"5158","Varicella","1 Dose (unknown disease history)","States","New Hampshire","2011-12",NA,13022,100,"*",NA,"Census"
"5159","Varicella","2 Doses (unknown disease history)","States","New Hampshire","2012-13",NA,12943,99.2,"",NA,"Census"
"5160","Varicella","2 Doses (unknown disease history)","States","New Hampshire","2013-14","94.7",13240,100,"≥. *",NA,"Census"
"5161","Varicella","2 Doses (unknown disease history)","States","New Hampshire","2014-15","91.4",12422,98.9,"≥",NA,"Census (public); Voluntary response (private)"
"5162","Hepatitis B","","States","New Hampshire","2011-12",NA,13022,100,"*",NA,"Census"
"5163","Hepatitis B","","States","New Hampshire","2010-11",NA,NA,NA,"",NA,NA
"5164","DTP, DTaP, or DT","","States","New Hampshire","2012-13",NA,12943,99.2,"",NA,"Census"
"5165","DTP, DTaP, or DT","","States","New Hampshire","2013-14","94.7",13240,100,"≥. *",NA,"Census"
"5166","DTP, DTaP, or DT","","States","New Hampshire","2014-15","91.4",12422,98.9,"≥",NA,"Census (public); Voluntary response (private)"
"5167","DTP, DTaP, or DT","","States","New Hampshire","2015-16","91.9",11852,99.8,"≥",NA,"Census"
"5168","DTP, DTaP, or DT","","States","New Hampshire","2010-11",NA,NA,NA,"",NA,NA
"5169","DTP, DTaP, or DT","","States","New Hampshire","2011-12",NA,13022,100,"*",NA,"Census"
"5170","Hepatitis B","","States","New Hampshire","2012-13",NA,12943,99.2,"",NA,"Census"
"5171","Hepatitis B","","States","New Hampshire","2013-14","94.7",13240,100,"≥. *",NA,"Census"
"5172","Hepatitis B","","States","New Hampshire","2014-15","91.4",12422,98.9,"≥",NA,"Census (public); Voluntary response (private)"
"5173","Hepatitis B","","States","New Hampshire","2015-16","91.9",11852,99.8,"≥",NA,"Census"
"5174","Hepatitis B","","States","New Hampshire","2016-17","91.5",12145,100,"≥.*",NA,"Census"
"5175","Hepatitis B","","States","New Hampshire","2017-18","92.4",12165,100,"≥",NA,"Census"
"5176","Varicella","2 Doses (unknown disease history)","States","New Hampshire","2016-17","91.5",12145,100,"≥.*",NA,"Census"
"5177","Varicella","2 Doses (unknown disease history)","States","New Hampshire","2015-16","91.9",11852,99.8,"≥",NA,"Census"
"5178","Varicella","2 Doses (unknown disease history)","States","New Hampshire","2018-19","91.8",12421,100,"≥",NA,"Census"
"5179","Varicella","2 Doses (unknown disease history)","States","New Hampshire","2017-18","92.4",12165,100,"≥",NA,"Census"
"5180","Varicella","2 Doses (unknown disease history)","States","New Hampshire","2020-21","90.8",10242,57,">=. §",NA,"Voluntary response"
"5181","Varicella","2 Doses (unknown disease history)","States","New Hampshire","2019-20","91.5",12447,100,"≥.*",NA,"Census"
